ts;humidity;light;motion;temperature;vdd
1593995536647;63;1;0;23.5;3538
1593995836495;63;1;0;23.5;3538
1593996136963;63;1;0;23.5;3540
1593996437639;63;1;0;23.5;3540
1593996738990;63;1;0;23.5;3538
1593997036867;63;1;0;23.4;3538
1593997339231;63;1;0;23.5;3540
1593997637991;63;1;0;23.5;3535
1593997939383;63;1;0;23.4;3538
1593998235630;63;2;0;23.5;3538
1593998537767;63;2;0;23.5;3538
1593998837003;63;2;0;23.5;3535
1593999138841;63;2;0;23.4;3540
1593999436801;63;3;0;23.5;3538
1593999738182;63;3;0;23.4;3540
1594000036503;63;3;0;23.4;3540
1594000338818;63;4;0;23.4;3538
1594000637336;63;4;0;23.5;3540
1594000937751;63;4;0;23.4;3538
1594001235271;63;5;0;23.5;3538
1594001541997;63;5;0;23.4;3538
1594001836851;63;6;0;23.4;3538
1594002136219;63;6;0;23.4;3538
1594002436701;63;7;0;23.5;3540
1594002735949;63;8;0;23.4;3538
1594003035712;63;8;0;23.4;3538
1594003337113;63;9;0;23.4;3538
1594003637556;63;10;0;23.4;3538
1594003936391;63;10;0;23.5;3538
1594004235915;63;10;0;23.5;3538
1594004536547;63;11;0;23.4;3538
1594004835699;63;11;0;23.5;3538
1594005136507;63;12;0;23.4;3538
1594005436943;63;12;0;23.5;3540
1594005736544;63;12;0;23.4;3538
1594006036277;63;13;0;23.5;3538
1594006335671;63;13;0;23.5;3540
1594006636579;63;14;0;23.5;3535
1594006935957;63;14;0;23.4;3538
1594007237391;63;14;0;23.5;3538
1594007536591;63;15;0;23.5;3538
1594007836047;63;15;0;23.4;3538
1594008136959;63;15;0;23.4;3538
1594008435639;63;16;0;23.5;3538
1594008736344;63;16;0;23.5;3540
1594009036691;63;16;0;23.5;3535
1594009337223;63;16;0;23.5;3538
1594009637543;63;16;0;23.5;3540
1594009935998;63;16;0;23.5;3538
1594010235279;63;17;0;23.5;3540
1594010536347;63;18;0;23.5;3538
1594010838143;63;18;0;23.6;3538
1594011136899;63;18;0;23.5;3540
1594011437404;63;18;0;23.5;3540
1594011735943;63;18;0;23.5;3540
1594012036051;63;18;0;23.5;3540
1594012337459;63;19;0;23.5;3538
1594012638291;63;19;0;23.5;3538
1594012937457;63;19;0;23.5;3538
1594013238779;63;20;0;23.5;3540
1594013535509;63;20;0;23.6;3540
1594013835775;63;20;0;23.5;3540
1594014144328;63;21;0;23.6;3538
1594014437382;63;21;0;23.5;3538
1594014742546;63;22;0;23.6;3540
1594015039471;63;22;0;23.6;3538
1594015336499;63;22;0;23.6;3540
1594015638668;63;23;0;23.6;3540
1594015937065;63;23;0;23.7;3540
1594016236741;63;23;0;23.6;3538
1594016536451;63;24;0;23.6;3540
1594016839547;63;25;0;23.6;3540
1594017135288;63;25;0;23.6;3540
1594017435930;63;25;0;23.6;3540
1594017736789;63;25;0;23.7;3540
1594018035076;63;25;0;23.7;3538
1594018336627;63;24;0;23.7;3538
1594018636202;63;24;0;23.7;3540
1594018937426;63;24;0;23.7;3540
1594019236180;63;9;0;23.7;3538
1594019536465;63;24;0;23.7;3538
1594019836624;63;24;0;23.7;3540
1594020136041;63;25;0;23.7;3540
1594020438393;63;26;0;23.7;3540
1594020736155;63;27;0;23.7;3538
1594021038032;63;26;0;23.7;3538
1594021335843;63;26;0;23.7;3538
1594021636631;63;26;0;23.7;3538
1594021935524;63;26;0;23.8;3538
1594022240586;63;28;0;23.8;3540
1594022534715;63;27;0;23.7;3540
1594022839334;63;29;0;23.8;3540
1594023137974;63;27;0;23.8;3540
1594023435450;63;28;0;23.8;3540
1594023736051;63;28;0;23.8;3540
1594024035451;63;31;0;23.8;3540
1594024338719;63;31;0;23.8;3540
1594024636079;63;32;0;23.8;3540
1594024937521;63;37;0;23.9;3538
1594025236590;63;44;0;23.8;3540
1594025536177;63;31;0;23.8;3540
1594025836526;63;38;0;23.8;3540
1594026138405;63;37;0;23.8;3538
1594026435982;63;40;0;23.9;3538
1594026736913;63;42;0;23.9;3540
1594027036846;63;45;0;23.9;3540
1594027337801;63;50;0;23.9;3540
1594027635691;63;50;0;23.9;3540
1594027935314;63;44;0;23.9;3540
1594028236223;63;17;0;23.9;3540
1594028538428;63;41;0;24;3540
1594028835751;63;15;0;23.9;3540
1594029137265;63;21;0;23.9;3540
1594029436180;63;40;0;24;3540
1594029735392;63;45;0;24;3540
1594030035450;63;37;0;23.9;3540
1594030336859;63;40;0;23.9;3540
1594030635187;63;27;0;24;3540
1594030934637;63;55;0;24;3540
1594031234355;62;47;0;24;3540
1594031536103;62;27;0;24.1;3540
1594031836408;62;37;0;24;3540
1594032138267;62;34;0;24.1;3540
1594032436552;62;37;0;24.1;3540
1594032772222;62;34;0;24;3540
1594033133133;62;32;0;24.1;3540
1594033361563;62;35;0;24.1;3540
1594033635055;62;39;0;24.1;3540
1594033934876;62;32;0;24.1;3540
1594034235641;62;48;0;24.1;3540
1594034537411;62;44;0;24.1;3540
1594034834994;62;25;0;24.1;3540
1594035135435;62;40;0;24.1;3540
1594035437758;62;22;0;24.1;3540
1594035735719;62;22;0;24.1;3540
1594036036935;62;44;0;24.1;3540
1594036335963;62;49;0;24.1;3540
1594036634835;62;53;0;24.2;3540
1594036933840;62;52;0;24.2;3540
1594037234983;62;55;0;24.1;3540
1594037535083;62;56;0;24.2;3540
1594037835179;62;46;0;24.1;3540
1594038135807;62;23;0;24.2;3540
1594038434832;62;35;0;24.1;3540
1594038733868;62;59;0;24.2;3540
1594039033420;62;52;0;24.2;3543
1594039334603;62;23;0;24.2;3540
1594039635368;62;18;0;24.2;3543
1594039935601;62;17;0;24.2;3540
1594040241253;62;17;0;24.2;3540
1594040536332;62;21;0;24.2;3540
1594040835687;62;28;0;24.2;3540
1594041135431;62;32;0;24.2;3540
1594041435919;61;34;0;24.2;3540
1594041734831;61;36;0;24.2;3540
1594042034291;61;38;0;24.2;3540
1594042337189;61;37;0;24.2;3540
1594042635495;61;35;0;24.2;3540
1594042939635;61;35;0;24.2;3540
1594043234901;61;74;0;24.2;3540
1594043534863;61;123;0;24.2;3540
1594043834364;61;128;0;24.2;3540
1594044133909;61;142;0;24.2;3540
1594044434189;61;132;0;24.3;3540
1594044735204;61;27;0;24.3;3540
1594045034591;61;129;0;24.3;3540
1594045336855;61;138;0;24.3;3540
1594045634899;61;145;0;24.3;3540
1594045933567;61;114;0;24.3;3540
1594046233491;61;156;0;24.3;3540
1594046535725;61;146;0;24.4;3540
1594046834635;61;160;0;24.3;3540
1594047134831;61;158;0;24.3;3540
1594047433397;61;145;0;24.4;3540
1594047734573;61;143;0;24.4;3540
1594048034417;61;137;0;24.4;3543
1594048333274;61;119;0;24.5;3543
1594048634035;61;94;0;24.4;3543
1594048933810;61;63;0;24.4;3543
1594049236790;61;47;0;24.5;3543
1594049533615;61;35;0;24.4;3545
1594049833019;61;39;0;24.4;3543
1594050133619;61;37;0;24.4;3543
1594050433442;61;35;0;24.4;3543
1594050734320;61;20;0;24.4;3543
1594051034462;61;17;0;24.4;3540
1594051334547;61;32;0;24.4;3540
1594051634699;61;33;0;24.4;3543
1594051933343;61;24;0;24.4;3540
1594052234344;61;15;0;24.4;3543
1594052533371;61;14;0;24.4;3543
1594052834607;61;13;0;24.4;3543
1594053133403;61;11;0;24.4;3540
1594053434730;61;9;0;24.3;3543
1594053733343;61;8;0;24.4;3540
1594054037274;61;6;0;24.3;3543
1594054333975;61;5;0;24.3;3540
1594054636193;61;4;0;24.3;3540
1594054934011;61;4;0;24.3;3543
1594055234393;61;4;0;24.3;3540
1594055533868;61;3;0;24.3;3540
1594055833975;61;3;0;24.3;3543
1594056134834;61;3;0;24.3;3540
1594056435611;61;3;0;24.3;3540
1594056735245;61;2;0;24.3;3540
1594057036431;61;2;0;24.3;3540
1594057334787;62;2;0;24.3;3540
1594057634315;62;2;0;24.2;3543
1594057935703;62;1;0;24.2;3540
1594058235224;62;1;0;24.2;3540
1594058535163;62;1;0;24.2;3543
1594058836187;62;1;0;24.2;3540
1594059135419;62;1;0;24.2;3540
1594059433768;62;1;0;24.2;3540
1594059732819;62;1;0;24.2;3540
1594060033952;62;1;0;24.2;3540
1594060334266;62;1;0;24.2;3543
1594060638448;62;1;0;24.2;3540
1594060933859;62;1;0;24.2;3540
1594061233671;62;1;0;24.1;3543
1594061532887;62;1;0;24.2;3540
1594061834471;62;1;0;24.1;3540
1594062133815;62;1;0;24.1;3543
1594062435455;62;1;0;24.1;3540
1594062734759;62;1;0;24.1;3540
1594063032975;62;1;0;24.1;3540
1594063334394;62;1;0;24;3543
1594063637450;62;1;0;24.1;3540
1594063933831;62;1;0;24.1;3540
1594064233983;62;1;0;24.1;3540
1594064534351;62;1;0;24.1;3540
1594064832590;62;1;0;24.1;3540
1594065133395;62;1;0;24.1;3540
1594065434563;62;1;0;24.1;3540
1594065733895;62;1;0;24;3543
1594066034751;62;1;0;24;3540
1594066332326;62;1;0;24;3543
1594066632631;62;1;0;24;3540
1594066933631;62;0;0;24.1;3540
1594067233207;62;1;0;24;3540
1594067533915;62;1;0;24;3540
1594067833115;62;1;0;24;3540
1594068133831;62;1;0;24;3540
1594068434379;62;1;0;24.1;3540
1594068736039;62;1;0;24;3540
1594069033897;62;1;0;24;3540
1594069333768;62;1;0;24;3540
1594069634951;62;1;0;23.9;3540
1594069932907;62;1;0;24;3540
1594070233899;62;1;0;24;3540
1594070532387;62;1;0;24;3540
1594070833225;62;1;0;24;3540
1594071132631;62;1;0;23.9;3540
1594071434103;62;1;0;24;3540
1594071733431;62;1;0;24;3540
1594072034481;62;1;0;23.9;3540
1594072331876;62;1;0;24;3540
1594072632691;62;1;0;23.9;3540
1594072932419;62;1;0;23.9;3540
1594073233631;62;1;0;24;3540
1594073533008;62;1;0;23.9;3540
1594073835569;62;1;0;23.9;3540
1594074134043;62;1;0;23.9;3540
1594074432395;62;0;0;24;3540
1594074733511;62;1;0;23.9;3540
1594075032239;62;1;0;23.9;3540
1594075333190;62;1;0;23.9;3540
1594075634260;62;1;0;23.9;3540
1594075932779;62;1;0;23.9;3540
1594076241507;62;1;0;23.9;3540
1594076533272;62;1;0;23.9;3540
1594076834554;62;1;0;23.9;3540
1594077132199;62;1;0;23.9;3540
1594077436471;62;1;0;23.9;3540
1594077734431;62;1;0;23.9;3540
1594078033010;62;1;0;23.9;3540
1594078332443;62;1;0;23.9;3540
1594078632431;62;1;0;23.9;3540
1594078932519;62;1;0;23.9;3540
1594079234611;62;1;0;23.9;3540
1594079532646;62;1;0;23.8;3540
1594079832887;62;1;0;23.9;3540
1594080132655;62;1;0;23.8;3540
1594080432875;62;1;0;23.8;3540
1594080732963;62;1;0;23.8;3540
1594081032769;62;1;0;23.9;3540
1594081335955;62;1;0;23.8;3540
1594081634831;62;1;0;23.8;3540
1594081934087;62;1;0;23.8;3540
1594082232831;62;1;0;23.8;3540
1594082532679;62;1;0;23.8;3540
1594082833031;62;1;0;23.8;3540
1594083133155;62;1;0;23.8;3543
1594083432467;62;1;0;23.8;3540
1594083733183;62;1;0;23.8;3540
1594084034747;62;1;0;23.8;3543
1594084333843;62;1;0;23.8;3540
1594084632083;62;2;0;23.8;3540
1594084933605;62;2;0;23.8;3540
1594085232679;62;2;0;23.8;3540
1594085535768;62;2;0;23.8;3538
1594085832267;62;3;0;23.8;3540
1594086135997;62;3;0;23.7;3540
1594086432047;62;3;0;23.8;3540
1594086732663;62;4;0;23.8;3540
1594087033922;62;4;0;23.7;3540
1594087332565;62;4;0;23.8;3538
1594087636446;62;5;0;23.8;3540
1594087935151;62;5;0;23.8;3540
1594088234596;62;5;0;23.8;3540
1594088532531;62;6;0;23.7;3540
1594088832277;62;6;0;23.8;3540
1594089133587;62;7;0;23.8;3540
1594089446343;62;8;0;23.8;3540
1594089733371;62;8;0;23.8;3540
1594090034852;62;9;0;23.7;3540
1594090333828;62;10;0;23.8;3540
1594090632671;62;10;0;23.7;3540
1594090934447;62;11;0;23.8;3540
1594091233113;62;11;0;23.8;3540
1594091532834;62;12;0;23.8;3540
1594091835759;62;12;0;23.8;3540
1594092133255;62;12;0;23.8;3540
1594092433479;62;13;0;23.8;3540
1594092732343;62;13;0;23.8;3540
1594093034410;62;14;0;23.8;3540
1594093333031;62;14;0;23.8;3540
1594093632607;62;14;0;23.8;3540
1594093935226;62;15;0;23.8;3540
1594094233476;62;15;0;23.8;3540
1594094533791;62;15;0;23.8;3540
1594094833270;62;16;0;23.8;3540
1594095133835;62;16;0;23.8;3540
1594095433590;62;17;0;23.8;3540
1594095735825;62;17;0;23.8;3540
1594096032665;62;17;0;23.8;3540
1594096334471;62;17;0;23.8;3540
1594096631643;62;17;0;23.9;3540
1594096934268;62;18;0;23.9;3540
1594097232825;62;18;0;23.9;3540
1594097533504;62;18;0;23.8;3540
1594097831527;62;14;0;23.8;3540
1594098132849;62;9;0;23.9;3540
1594098432815;62;11;0;23.9;3540
1594098733164;62;18;0;23.9;3540
1594099031191;62;35;0;23.9;3540
1594099333472;62;33;0;23.9;3540
1594099631979;62;34;0;23.9;3540
1594099932858;62;30;0;23.9;3540
1594100231837;62;39;0;24;3540
1594100532772;62;34;0;24;3543
1594100832128;62;25;0;24;3540
1594101134018;62;23;0;24;3540
1594101432431;63;23;0;23.9;3543
1594101732789;63;23;0;24;3540
1594102032615;63;23;0;24;3543
1594102335078;63;24;0;24;3540
1594102632955;63;25;0;24;3540
1594102935153;63;26;0;24;3540
1594103232573;63;26;0;24.1;3540
1594103534055;63;27;0;24;3540
1594103831070;63;28;0;24;3540
1594104132307;63;28;0;24.1;3543
1594104432771;63;29;0;24.1;3543
1594104731783;63;34;0;24.1;3540
1594105033355;63;34;0;24;3543
1594105332668;63;24;0;24.1;3540
1594105634055;63;33;0;24.1;3540
1594105931623;63;13;0;24.1;3540
1594106232589;63;36;0;24.1;3540
1594106535725;63;16;0;24.1;3545
1594106833416;63;23;0;24.1;3540
1594107132187;63;38;0;24.1;3543
1594107433231;63;33;0;24.1;3540
1594107732499;63;41;0;24.2;3540
1594108032923;63;48;0;24.1;3540
1594108332605;63;29;0;24.1;3543
1594108632389;63;30;0;24.2;3540
1594108931467;63;46;0;24.2;3543
1594109234463;63;35;0;24.2;3540
1594109531509;63;31;0;24.1;3543
1594109834873;63;36;0;24.2;3543
1594110131683;63;36;0;24.2;3543
1594110432946;63;12;0;24.2;3543
1594110730424;63;34;0;24.2;3540
1594111035443;63;36;0;24.2;3543
1594111331422;63;36;0;24.2;3543
1594111634477;63;37;0;24.3;3540
1594111931111;63;36;0;24.2;3545
1594112232014;63;36;0;24.3;3543
1594112532495;63;18;0;24.3;3543
1594112831194;63;48;0;24.3;3543
1594113132993;63;57;0;24.3;3543
1594113433183;63;54;0;24.3;3543
1594113731189;63;49;0;24.4;3545
1594114033340;63;56;0;24.4;3543
1594114331729;63;37;0;24.3;3543
1594114631547;63;40;0;24.4;3543
1594114931687;63;42;0;24.4;3543
1594115232565;63;62;0;24.4;3543
1594115532149;63;46;0;24.4;3545
1594115834555;63;50;0;24.4;3543
1594116130750;63;23;0;24.4;3545
1594116434287;63;50;0;24.4;3543
1594116731204;63;24;0;24.4;3543
1594117033303;63;47;0;24.4;3543
1594117329993;63;21;0;24.4;3543
1594117630291;63;36;0;24.5;3543
1594117931354;63;40;0;24.5;3543
1594118234153;63;38;0;24.5;3543
1594124296446;63;14;0;24.6;3555
1594124597725;63;19;0;24.6;3561
1594124905539;63;59;0;24.6;3561
1594125197312;63;65;0;24.6;3566
1594125498036;63;61;0;24.6;3566
1594125801416;63;58;0;24.6;3566
1594126098355;63;34;0;24.6;3566
1594126398890;63;50;0;24.7;3566
1594126697464;63;46;0;24.6;3568
1594126996444;63;50;0;24.7;3566
1594127297500;63;25;0;24.6;3568
1594127599974;63;24;0;24.6;3568
1594127896423;63;27;0;24.6;3568
1594128197989;63;34;0;24.7;3571
1594128495906;63;22;0;24.7;3568
1594128800100;63;19;0;24.7;3571
1594129097604;63;21;0;24.6;3571
1594129397315;63;21;0;24.6;3568
1594129696002;63;21;0;24.7;3568
1594129997396;63;20;0;24.7;3571
1594130297273;63;17;0;24.7;3571
1594130596968;63;15;0;24.7;3571
1594130897030;63;11;0;24.6;3571
1594131219697;63;6;0;24.7;3571
1594131499498;63;4;0;24.7;3571
1594131797389;63;1;1;24.7;3571
1594132096270;64;1;0;24.7;3571
1594132397049;64;1;0;24.7;3571
1594132697617;64;1;0;24.7;3571
1594132996788;64;1;0;24.6;3571
1594133296276;64;1;0;24.7;3571
1594133597400;64;1;0;24.6;3571
1594133925261;64;2;0;24.6;3571
1594134196943;64;2;0;24.6;3571
1594134499042;64;2;0;24.6;3571
1594134797021;64;2;0;24.6;3571
1594135099732;64;3;0;24.5;3571
1594135395998;64;4;0;24.6;3571
1594135697176;64;5;0;24.5;3571
1594135996420;64;6;0;24.5;3571
1594136297040;64;8;0;24.5;3571
1594136596043;64;11;0;24.5;3571
1594136896613;64;11;0;24.5;3568
1594137196263;64;13;0;24.4;3571
1594137499382;64;17;0;24.5;3571
1594137796184;64;19;0;24.4;3571
1594138096638;64;16;0;24.4;3571
1594138396399;64;12;0;24.4;3571
1594138696488;64;8;0;24.5;3568
1594138996409;64;5;0;24.4;3571
1594139297246;64;4;0;24.5;3571
1594139595599;64;3;0;24.4;3571
1594139899488;64;2;0;24.4;3571
1594140195745;64;1;0;24.4;3571
1594140495276;64;1;0;24.4;3571
1594140795271;64;1;0;24.4;3571
1594141096983;64;1;0;24.4;3571
1594141445095;64;2;0;24.3;3568
1594141695576;64;1;0;24.4;3571
1594141996737;64;1;0;24.3;3571
1594142295828;64;2;0;24.3;3571
1594142596630;64;2;0;24.3;3571
1594142897520;64;2;0;24.3;3568
1594143197236;64;2;0;24.3;3568
1594143499225;64;1;0;24.3;3571
1594143795027;64;1;0;24.3;3571
1594144096779;64;1;0;24.3;3571
1594144395254;64;1;0;24.3;3571
1594144696683;64;1;0;24.3;3568
1594144996469;64;1;0;24.3;3571
1594145299230;64;1;0;24.3;3571
1594145597116;64;1;0;24.3;3571
1594145897666;64;1;0;24.2;3568
1594146195990;63;1;0;24.3;3571
1594146497935;63;1;0;24.2;3568
1594146796032;63;1;0;24.2;3571
1594147094916;63;1;0;24.2;3571
1594147396521;63;1;0;24.2;3568
1594147698657;63;1;0;24.2;3568
1594147996276;63;1;0;24.2;3571
1594148297334;63;1;0;24.2;3571
1594148595939;63;1;0;24.2;3571
1594148895583;63;1;0;24.2;3571
1594149197808;63;1;0;24.2;3571
1594149498429;63;1;0;24.2;3571
1594149796626;63;1;0;24.2;3571
1594150096266;63;1;0;24.2;3571
1594150396992;63;1;0;24.2;3571
1594150697054;63;1;0;24.2;3571
1594150997007;63;1;0;24.2;3571
1594151296536;63;1;0;24.1;3571
1594151597070;63;1;0;24.1;3568
1594151898218;63;1;0;24.1;3571
1594152195925;63;1;0;24.2;3571
1594152495040;63;1;0;24.1;3571
1594152796591;63;1;0;24.2;3571
1594153094839;63;1;0;24.1;3571
1594153396293;63;1;0;24.1;3571
1594153698318;63;1;0;24.1;3571
1594153996229;63;1;0;24.1;3568
1594154297435;63;1;0;24.2;3571
1594154595720;63;1;0;24.1;3568
1594154897420;63;1;0;24.1;3568
1594155194719;63;1;0;24.1;3571
1594155496531;63;1;0;24.1;3568
1594155802139;63;1;0;24.1;3568
1594156097669;63;1;0;24.1;3571
1594156396713;63;1;0;24.1;3571
1594156697168;63;0;0;24;3568
1594156996937;63;1;0;24.1;3568
1594157295991;63;1;0;24.1;3568
1594157594347;63;1;0;24;3568
1594157895182;63;1;0;24.1;3568
1594158195938;63;1;0;24;3568
1594158795591;63;1;0;24;3568
1594159095346;63;0;0;24;3568
1594159394735;63;1;0;24.1;3566
1594159696060;63;1;0;24;3568
1594159994403;63;1;0;24;3568
1594160296191;63;1;0;24;3571
1594160594839;63;1;0;24;3568
1594160895977;63;1;0;24;3571
1594161496743;63;1;0;24;3571
1594161794759;63;1;0;24;3571
1594162096678;63;1;0;24;3568
1594162395793;63;1;0;24;3568
1594162695932;62;1;0;24;3566
1594162997390;62;1;0;24;3568
1594163296245;62;1;0;24;3566
1594163596334;62;1;0;24;3568
1594163894391;62;1;0;24;3568
1594164199121;62;1;0;23.9;3568
1594164496229;62;1;0;24;3566
1594164798143;62;1;0;24;3566
1594165096240;62;1;0;24;3566
1594165395844;62;1;0;24;3566
1594165695375;62;1;0;23.9;3566
1594165995678;62;1;0;23.9;3566
1594166294275;62;1;0;23.9;3566
1594166594990;62;1;0;23.9;3566
1594166894262;62;1;0;23.9;3566
1594167196467;62;1;0;23.9;3566
1594167495815;62;1;0;23.9;3566
1594167795104;62;1;0;23.9;3566
1594168097681;62;1;0;23.9;3566
1594168395027;62;1;0;23.9;3566
1594168695100;62;1;0;23.9;3566
1594168994991;62;0;0;23.9;3566
1594169295562;62;1;0;23.9;3566
1594169596236;62;1;0;23.9;3566
1594169895411;62;1;0;23.9;3566
1594170195600;62;1;0;23.8;3566
1594170495584;62;1;0;23.8;3566
1594170795916;62;1;0;23.9;3566
1594171095617;62;1;0;23.9;3566
1594171396679;62;1;0;23.9;3566
1594171697127;62;1;0;23.9;3566
1594171994589;62;1;0;23.9;3566
1594172294609;62;1;0;23.9;3566
1594172594948;62;2;0;23.9;3566
1594172896361;62;2;0;23.9;3563
1594173195330;62;2;0;23.9;3563
1594173494191;62;2;0;23.8;3561
1594173795711;62;2;0;23.9;3563
1594174095348;62;2;0;23.9;3563
1594174394804;62;3;0;23.8;3561
1594174995348;62;5;0;23.8;3563
1594175296526;62;5;0;23.9;3561
1594175594876;62;6;0;23.9;3563
1594175898921;62;5;0;23.8;3563
1594176195616;62;8;0;23.8;3566
1594176496583;62;8;0;23.9;3563
1594176794318;62;15;0;23.9;3561
1594177096238;62;15;0;23.8;3563
1594177394257;62;14;0;23.8;3561
1594177697190;62;12;0;23.9;3563
1594177994640;62;14;0;23.8;3561
1594178297781;62;10;0;23.9;3563
1594178593956;62;11;0;23.9;3563
1594178896425;62;12;0;23.9;3563
1594179207815;62;8;0;23.9;3563
1594179496012;62;7;0;23.9;3561
1594179794943;62;15;0;23.9;3563
1594180095883;62;18;0;23.9;3563
1594180394535;62;7;0;23.9;3561
1594180698213;62;5;0;23.9;3563
1594180995980;62;7;0;23.9;3561
1594181296909;61;9;0;23.9;3561
1594181594132;61;8;0;23.8;3563
1594181895009;61;10;0;23.9;3563
1594182197192;61;11;0;23.9;3563
1594182503778;61;14;0;23.9;3561
1594182795135;61;16;0;23.9;3561
1594183097686;61;22;0;23.8;3561
1594183395352;61;27;0;23.9;3561
1594183696056;61;27;0;23.9;3561
1594183997246;61;23;0;23.9;3561
1594184296420;61;16;0;23.9;3561
1594184595339;61;11;0;23.9;3561
1594184896750;61;9;0;23.9;3558
1594185195422;61;9;0;23.9;3558
1594185495832;61;9;0;23.9;3561
1594185798174;61;7;0;23.9;3561
1594186097313;61;7;0;23.9;3558
1594186394561;61;10;0;23.9;3561
1594186697204;61;16;0;23.9;3558
1594186994876;61;19;0;23.9;3561
1594187297943;61;18;0;23.9;3558
1594187598350;61;30;0;23.9;3558
1594187895976;61;32;0;23.9;3561
1594188196223;61;29;0;23.9;3558
1594188496413;61;26;0;23.9;3561
1594188796156;61;19;0;23.9;3558
1594189098421;61;18;0;24;3558
1594189395845;61;37;0;23.9;3561
1594189695245;61;39;0;23.9;3561
1594189996034;61;42;0;23.9;3561
1594190295490;61;37;0;23.9;3561
1594190595792;61;33;0;23.9;3561
1594190896023;61;35;0;23.9;3558
1594191194479;61;42;0;23.9;3561
1594191495846;61;44;0;24;3558
1594191796633;61;45;0;24;3558
1594192095238;61;41;0;24;3561
1594192395190;61;37;0;24;3558
1594192696114;61;29;0;24;3558
1594192996413;61;48;0;24;3561
1594193296872;61;39;0;24;3561
1594193594236;61;54;0;24;3558
1594193895542;61;52;0;24.1;3555
1594194194202;61;38;0;24;3558
1594194495645;61;35;0;24;3561
1594194794391;61;42;0;24.1;3561
1594195095391;61;39;0;24.1;3561
1594195394104;61;40;0;24.1;3561
1594195696857;61;53;0;24.1;3561
1594195996926;61;45;0;24.1;3558
1594196294744;61;44;0;24.1;3561
1594196595189;61;48;0;24.1;3561
1594196896648;61;52;0;24.1;3561
1594197195268;61;46;0;24.2;3558
1594197496826;61;41;0;24.2;3561
1594197794524;61;50;0;24.1;3561
1594198096100;61;48;0;24.1;3558
1594198394989;61;49;0;24.2;3561
1594198694996;61;71;0;24.2;3558
1594198995595;61;55;0;24.2;3561
1594199295527;61;55;0;24.2;3561
1594199595474;61;55;0;24.2;3561
1594199894308;61;53;0;24.2;3561
1594200195676;61;44;0;24.2;3558
1594200494991;61;49;0;24.3;3561
1594200795521;61;55;0;24.3;3558
1594201096027;61;53;0;24.3;3561
1594201394665;61;46;0;24.3;3561
1594201695133;61;40;0;24.3;3561
1594201994262;61;39;0;24.3;3561
1594202294001;61;39;0;24.3;3561
1594202595118;61;38;0;24.3;3558
1594202894989;61;37;0;24.3;3561
1594203198336;61;36;0;24.4;3561
1594203495678;61;37;0;24.4;3558
1594203794547;61;29;0;24.4;3561
1594204093757;61;35;0;24.4;3561
1594204394782;61;48;0;24.4;3561
1594204695363;61;51;0;24.4;3561
1594205004365;61;39;0;24.4;3561
1594205294074;61;44;0;24.4;3561
1594205596847;61;52;0;24.4;3561
1594205893330;61;51;0;24.4;3561
1594206194579;61;62;0;24.4;3561
1594206493916;61;67;0;24.5;3561
1594206797073;61;54;0;24.4;3561
1594207094659;61;52;0;24.4;3561
1594207393589;61;46;0;24.5;3561
1594207693622;61;44;0;24.5;3561
1594207993308;61;49;0;24.5;3561
1594208294968;61;52;0;24.5;3561
1594208595145;61;41;0;24.5;3561
1594208900992;61;35;0;24.5;3561
1594209199723;61;43;0;24.5;3561
1594209494193;61;59;0;24.5;3561
1594209796879;61;46;0;24.5;3561
1594210095245;61;23;0;24.5;3561
1594210394399;61;29;0;24.5;3561
1594210695341;61;55;0;24.5;3561
1594210997410;61;50;0;24.5;3561
1594211304159;61;50;0;24.5;3561
1594211593473;61;34;0;24.5;3561
1594211893202;62;32;0;24.5;3561
1594212193759;61;23;0;24.5;3561
1594212494800;62;22;0;24.5;3561
1594212793587;62;20;0;24.5;3561
1594213095770;62;13;0;24.6;3561
1594213397836;62;8;0;24.6;3561
1594213693842;62;8;0;24.5;3561
1594213996304;62;15;0;24.5;3561
1594214294619;62;20;0;24.5;3561
1594214593475;62;17;0;24.5;3561
1594214903298;62;15;0;24.5;3561
1594215196680;62;22;0;24.5;3561
1594215494976;62;25;0;24.5;3561
1594215793015;62;24;0;24.5;3561
1594216093191;62;24;0;24.5;3561
1594216395819;62;13;0;24.5;3561
1594216696404;62;8;0;24.5;3561
1594216994439;62;6;0;24.5;3561
1594217294417;62;5;0;24.5;3561
1594217594774;62;7;0;24.5;3561
1594217893333;62;6;0;24.5;3561
1594218196706;62;5;0;24.5;3561
1594218494705;62;5;0;24.5;3561
1594218793394;62;9;0;24.5;3561
1594219094822;62;14;0;24.5;3561
1594219394986;63;12;0;24.4;3563
1594219696161;63;15;0;24.5;3561
1594219994906;63;14;0;24.4;3561
1594220294697;63;13;0;24.5;3561
1594220593672;63;14;0;24.5;3563
1594220895527;63;15;0;24.5;3561
1594221194920;63;12;0;24.4;3561
1594221495590;63;12;0;24.5;3561
1594221792876;63;10;0;24.5;3561
1594222095499;63;6;0;24.5;3561
1594222393209;63;5;0;24.5;3561
1594222693992;63;2;0;24.4;3561
1594222992781;63;2;0;24.4;3561
1594223292758;63;4;0;24.5;3561
1594223594556;63;5;0;24.4;3563
1594223896377;63;4;0;24.4;3561
1594224195304;63;3;0;24.5;3561
1594224495782;63;3;0;24.5;3561
1594224792997;63;3;0;24.4;3561
